,name,year_start,college,fame,YEAR,G,POS,TRB%,STL%,BLK%,PTS,AST%,division
12930,Reggie Theus,1979,"University of Nevada, Las Vegas",0,1987.0,79.0,PG,5.1,1.3,0.3,1600.0,35.0,1
12931,Reggie Theus,1979,"University of Nevada, Las Vegas",0,1988.0,73.0,SG,4.8,1.1,0.3,1574.0,27.2,1
12932,Reggie Theus,1979,"University of Nevada, Las Vegas",0,1989.0,82.0,SG,5.2,2.1,0.4,1296.0,23.2,1
12933,Reggie Theus,1979,"University of Nevada, Las Vegas",0,1990.0,76.0,SG,5.0,1.2,0.3,1438.0,26.5,1
12934,Reggie Theus,1979,"University of Nevada, Las Vegas",0,1991.0,81.0,SG,4.1,1.4,0.7,1510.0,20.1,1
12935,Peter Thibeaux,1985,Saint Mary's College of California,0,1985.0,51.0,SF,8.4,1.1,2.1,231.0,5.4,1
12936,Peter Thibeaux,1985,Saint Mary's College of California,0,1986.0,42.0,SF,7.7,2.0,1.6,231.0,7.2,1
12937,David Thirdkill,1983,Bradley University,0,1983.0,49.0,SF,7.6,1.7,0.4,194.0,9.1,1
12938,David Thirdkill,1983,Bradley University,0,1984.0,46.0,SF,5.7,1.6,0.6,77.0,10.9,1
12939,David Thirdkill,1983,Bradley University,0,1985.0,18.0,SF,5.0,1.3,0.9,51.0,2.6,1
12940,David Thirdkill,1983,Bradley University,0,1985.0,10.0,SF,3.6,1.2,1.0,29.0,1.0,1
12941,David Thirdkill,1983,Bradley University,0,1986.0,49.0,PF,10.0,1.4,0.4,163.0,4.9,1
12942,David Thirdkill,1983,Bradley University,0,1987.0,17.0,SF,12.0,1.1,0.0,25.0,2.8,1
12943,Adonis Thomas,2014,University of Memphis,0,2014.0,6.0,SF,4.6,0.0,0.0,14.0,13.4,1
12944,Adonis Thomas,2014,University of Memphis,0,2014.0,4.0,SF,7.1,0.0,0.0,7.0,13.2,1
12945,Billy Thomas,2005,University of Kansas,0,2005.0,25.0,SF,6.1,2.1,0.2,92.0,8.0,1
12946,Billy Thomas,2005,University of Kansas,0,2006.0,17.0,SG,6.2,4.0,0.6,38.0,10.6,1
12947,Billy Thomas,2005,University of Kansas,0,2008.0,11.0,SF,2.7,1.3,0.0,14.0,0.0,1
12948,Carl Thomas,1992,Eastern Michigan University,0,1992.0,1.0,SG,0.0,1.6,0.0,12.0,4.7,1
12949,Carl Thomas,1992,Eastern Michigan University,0,1997.0,19.0,SG,11.0,1.5,1.2,21.0,18.4,1
12950,Carl Thomas,1992,Eastern Michigan University,0,1998.0,43.0,SG,6.6,2.6,1.2,148.0,7.9,1
12951,Carl Thomas,1992,Eastern Michigan University,0,1998.0,10.0,SG,3.8,1.9,0.5,62.0,12.0,1
12952,Carl Thomas,1992,Eastern Michigan University,0,1998.0,29.0,SG,8.3,3.1,1.4,77.0,5.4,1
12953,Charles Thomas,1992,Eastern Michigan University,0,1992.0,36.0,SG,8.0,1.3,0.4,48.0,20.4,1
12954,Isaiah Thomas,2012,University of Washington,0,2012.0,65.0,PG,5.6,1.6,0.4,749.0,25.6,1
12955,Isaiah Thomas,2012,University of Washington,0,2013.0,79.0,PG,4.4,1.6,0.1,1100.0,24.6,1
12956,Isaiah Thomas,2012,University of Washington,0,2014.0,72.0,PG,4.7,1.9,0.3,1465.0,32.2,1
12957,Isaiah Thomas,2012,University of Washington,0,2015.0,67.0,PG,4.9,1.6,0.2,1101.0,27.2,1
12958,Isaiah Thomas,2012,University of Washington,0,2015.0,46.0,PG,5.1,1.9,0.3,701.0,23.6,1
12959,Isaiah Thomas,2012,University of Washington,0,2015.0,21.0,PG,4.4,1.1,0.0,400.0,35.2,1
12960,Isaiah Thomas,2012,University of Washington,0,2016.0,82.0,PG,4.9,1.7,0.3,1823.0,32.7,1
12961,Isaiah Thomas,2012,University of Washington,0,2017.0,76.0,PG,4.4,1.4,0.4,2199.0,32.6,1
12962,Isiah Thomas,1982,Indiana University,1,1982.0,72.0,PG,4.7,2.8,0.4,1225.0,32.6,1
12963,Isiah Thomas,1982,Indiana University,1,1983.0,81.0,PG,5.5,2.9,0.5,1854.0,30.3,1
12964,Isiah Thomas,1982,Indiana University,1,1984.0,82.0,PG,5.8,3.1,0.6,1748.0,41.5,1
12965,Isiah Thomas,1982,Indiana University,1,1985.0,81.0,PG,6.1,2.8,0.4,1720.0,47.9,1
12966,Isiah Thomas,1982,Indiana University,1,1986.0,77.0,PG,5.3,2.8,0.4,1609.0,40.7,1
12967,Isiah Thomas,1982,Indiana University,1,1987.0,81.0,PG,5.7,2.4,0.4,1671.0,39.3,1
12968,Isiah Thomas,1982,Indiana University,1,1988.0,81.0,PG,5.3,2.4,0.3,1577.0,35.0,1
12969,Isiah Thomas,1982,Indiana University,1,1989.0,80.0,PG,5.3,2.3,0.4,1458.0,34.3,1
12970,Isiah Thomas,1982,Indiana University,1,1990.0,81.0,PG,5.9,2.4,0.4,1492.0,39.4,1
12971,Isiah Thomas,1982,Indiana University,1,1991.0,48.0,PG,5.5,2.4,0.4,776.0,42.6,1
12972,Isiah Thomas,1982,Indiana University,1,1992.0,78.0,PG,4.8,2.1,0.3,1445.0,31.3,1
12973,Isiah Thomas,1982,Indiana University,1,1993.0,79.0,PG,4.4,2.2,0.4,1391.0,35.6,1
12974,Isiah Thomas,1982,Indiana University,1,1994.0,58.0,PG,5.0,2.0,0.2,856.0,36.7,1
12975,Jamel Thomas,2000,Providence College,0,2000.0,7.0,SF,5.9,1.1,0.0,17.0,21.9,1
12976,Jamel Thomas,2000,Providence College,0,2000.0,3.0,SF,6.0,0.0,0.0,11.0,20.6,1
12977,Jim Thomas,1984,Indiana University,0,1984.0,72.0,SG,6.8,2.3,0.3,455.0,14.9,1
12978,Jim Thomas,1984,Indiana University,0,1985.0,80.0,SG,6.7,1.7,0.1,885.0,15.9,1
12979,John Thomas,1998,University of Minnesota,0,1999.0,39.0,C,13.1,1.6,1.2,169.0,4.5,1
12980,John Thomas,1998,University of Minnesota,0,2000.0,55.0,C,8.8,1.3,2.1,114.0,2.9,1
12981,Kenny Thomas,2000,University of New Mexico,0,2000.0,72.0,PF,13.6,1.5,0.8,594.0,9.8,1
12982,Kenny Thomas,2000,University of New Mexico,0,2001.0,74.0,PF,13.3,1.2,1.6,528.0,6.7,1
12983,Kenny Thomas,2000,University of New Mexico,0,2002.0,72.0,PF,11.9,1.9,1.8,1015.0,10.0,1
12984,Kenny Thomas,2000,University of New Mexico,0,2004.0,74.0,PF,16.4,1.7,1.0,1006.0,7.7,1
12985,Kenny Thomas,2000,University of New Mexico,0,2005.0,73.0,PF,13.8,1.6,0.6,908.0,11.7,1
12986,Kenny Thomas,2000,University of New Mexico,0,2005.0,47.0,PF,12.9,1.5,0.4,530.0,9.9,1
12987,Kenny Thomas,2000,University of New Mexico,0,2005.0,26.0,PF,15.4,1.7,0.9,378.0,14.6,1
12988,Kenny Thomas,2000,University of New Mexico,0,2006.0,82.0,PF,15.8,1.6,1.2,748.0,12.0,1
12989,Kenny Thomas,2000,University of New Mexico,0,2007.0,62.0,PF,15.7,1.5,0.9,331.0,8.4,1
12990,Kurt Thomas,1996,Texas Christian University,0,1996.0,74.0,PF,15.5,1.5,1.7,666.0,4.9,1
12991,Kurt Thomas,1996,Texas Christian University,0,1997.0,18.0,PF,17.0,1.7,1.9,113.0,4.0,1
12992,Kurt Thomas,1996,Texas Christian University,0,1999.0,50.0,PF,14.3,2.1,1.1,406.0,8.9,1
12993,Kurt Thomas,1996,Texas Christian University,0,2000.0,80.0,PF,15.2,1.4,1.6,641.0,7.0,1
12994,Kurt Thomas,1996,Texas Christian University,0,2001.0,77.0,PF,14.6,1.6,2.6,800.0,5.4,1
12995,Kurt Thomas,1996,Texas Christian University,0,2002.0,82.0,C,15.6,1.4,2.1,1143.0,5.8,1
12996,Kurt Thomas,1996,Texas Christian University,0,2003.0,81.0,C,14.5,1.7,2.8,1134.0,11.3,1
12997,Kurt Thomas,1996,Texas Christian University,0,2004.0,80.0,PF,15.0,1.2,2.4,890.0,10.2,1
12998,Kurt Thomas,1996,Texas Christian University,0,2005.0,80.0,PF,17.1,1.3,2.1,916.0,9.3,1
12999,Kurt Thomas,1996,Texas Christian University,0,2007.0,67.0,C,18.3,1.0,1.7,308.0,2.7,1
13000,Kurt Thomas,1996,Texas Christian University,0,2008.0,70.0,C-PF,17.8,1.8,2.6,443.0,6.5,1
13001,Kurt Thomas,1996,Texas Christian University,0,2008.0,28.0,PF,15.5,2.2,2.0,126.0,4.2,1
13002,Kurt Thomas,1996,Texas Christian University,0,2009.0,79.0,PF,17.2,1.3,3.1,343.0,7.2,1
13003,Kurt Thomas,1996,Texas Christian University,0,2011.0,52.0,PF,15.0,1.4,2.7,211.0,7.4,1
13004,Kurt Thomas,1996,Texas Christian University,0,2013.0,39.0,PF,13.3,1.4,3.5,97.0,8.3,1
13005,Lance Thomas,2012,Duke University,0,2012.0,42.0,PF,11.9,0.9,0.9,166.0,3.0,1
13006,Lance Thomas,2012,Duke University,0,2015.0,62.0,PF-SF,7.3,1.3,0.4,443.0,7.4,1
13007,Lance Thomas,2012,Duke University,0,2015.0,22.0,SF,8.9,1.2,0.0,113.0,6.3,1
13008,Lance Thomas,2012,Duke University,0,2015.0,40.0,PF,6.7,1.3,0.6,330.0,7.9,1
13009,Lance Thomas,2012,Duke University,0,2016.0,59.0,PF,5.4,0.9,0.4,484.0,6.4,1
13010,Lance Thomas,2012,Duke University,0,2017.0,46.0,PF,7.9,1.1,0.4,275.0,5.0,1
13011,Malcolm Thomas,2012,San Diego State University,0,2014.0,8.0,PF,19.0,0.0,3.5,15.0,5.1,1
13012,Malcolm Thomas,2012,San Diego State University,0,2015.0,17.0,PF,15.6,0.8,0.4,45.0,6.0,1
13013,Tim Thomas,1998,Villanova University,0,1998.0,77.0,SF,9.3,1.6,0.7,845.0,9.3,1
13014,Tim Thomas,1998,Villanova University,0,1999.0,50.0,SF,9.3,1.8,1.2,358.0,10.3,1
13015,Tim Thomas,1998,Villanova University,0,1999.0,17.0,SF,10.2,0.9,1.3,78.0,14.8,1
13016,Tim Thomas,1998,Villanova University,0,1999.0,33.0,SF,9.0,2.0,1.2,280.0,8.9,1
13017,Tim Thomas,1998,Villanova University,0,2000.0,80.0,SF,9.3,1.5,1.1,945.0,8.5,1
13018,Tim Thomas,1998,Villanova University,0,2001.0,76.0,PF,8.5,1.9,1.6,954.0,10.5,1
13019,Tim Thomas,1998,Villanova University,0,2002.0,74.0,SF,8.7,1.7,1.2,869.0,8.7,1
13020,Tim Thomas,1998,Villanova University,0,2003.0,80.0,SF,9.7,1.6,1.5,1066.0,7.3,1
13021,Tim Thomas,1998,Villanova University,0,2004.0,66.0,SF,8.8,1.6,0.7,970.0,10.4,1
13022,Tim Thomas,1998,Villanova University,0,2004.0,42.0,SF,8.7,1.6,0.8,592.0,11.5,1
13023,Tim Thomas,1998,Villanova University,0,2004.0,24.0,SF,8.9,1.7,0.5,378.0,8.4,1
13024,Tim Thomas,1998,Villanova University,0,2005.0,71.0,SF,7.2,1.1,0.7,851.0,9.7,1
13025,Tim Thomas,1998,Villanova University,0,2006.0,29.0,PF-SF,10.9,1.2,0.7,300.0,4.4,1
13026,Tim Thomas,1998,Villanova University,0,2006.0,26.0,PF,11.1,1.3,0.7,287.0,4.1,1
13027,Tim Thomas,1998,Villanova University,0,2007.0,76.0,PF,11.0,1.4,1.1,836.0,14.2,1
13028,Tim Thomas,1998,Villanova University,0,2008.0,63.0,PF,9.6,1.1,1.1,780.0,15.7,1
13029,Tim Thomas,1998,Villanova University,0,2009.0,64.0,PF,9.0,1.2,0.6,545.0,8.6,1
13030,Tim Thomas,1998,Villanova University,0,2009.0,10.0,PF,12.1,0.7,0.3,95.0,7.7,1
13031,Tim Thomas,1998,Villanova University,0,2009.0,36.0,PF,8.0,1.4,0.9,345.0,9.3,1
13032,Tim Thomas,1998,Villanova University,0,2009.0,18.0,PF,9.5,1.2,0.0,105.0,7.4,1
13033,Tim Thomas,1998,Villanova University,0,2010.0,18.0,SF,8.2,1.8,0.5,135.0,8.0,1
13034,Tyrus Thomas,2007,Louisiana State University,0,2007.0,72.0,PF,15.9,2.4,6.2,374.0,6.6,1
13035,Tyrus Thomas,2007,Louisiana State University,0,2008.0,74.0,PF,14.5,1.9,4.2,502.0,11.0,1
13036,Tyrus Thomas,2007,Louisiana State University,0,2009.0,79.0,PF,13.4,2.2,5.1,857.0,5.5,1
13037,Tyrus Thomas,2007,Louisiana State University,0,2010.0,54.0,PF-C,15.9,2.7,5.5,508.0,7.8,1
13038,Tyrus Thomas,2007,Louisiana State University,0,2010.0,29.0,PF,15.0,3.0,5.4,256.0,7.8,1
13039,Tyrus Thomas,2007,Louisiana State University,0,2010.0,25.0,C,16.9,2.3,5.6,252.0,7.8,1
13040,Tyrus Thomas,2007,Louisiana State University,0,2011.0,41.0,C,15.8,1.9,6.2,419.0,6.2,1
13041,Tyrus Thomas,2007,Louisiana State University,0,2012.0,54.0,PF,11.3,1.9,4.4,304.0,6.0,1
13042,Tyrus Thomas,2007,Louisiana State University,0,2013.0,26.0,PF,9.5,2.0,3.4,125.0,9.1,1
13043,Trey Thompkins,2012,University of Georgia,0,2012.0,24.0,C,12.0,1.4,2.1,57.0,4.5,1
13044,Bernard Thompson,1985,"California State University, Fresno",0,1985.0,59.0,SF,8.0,2.7,1.0,197.0,12.4,1
13045,Bernard Thompson,1985,"California State University, Fresno",0,1986.0,61.0,SG,6.3,1.8,0.4,517.0,14.0,1
13046,Bernard Thompson,1985,"California State University, Fresno",0,1987.0,24.0,SF,5.3,1.6,0.9,111.0,7.0,1
13047,Bernard Thompson,1985,"California State University, Fresno",0,1988.0,37.0,SF,7.6,1.8,0.1,191.0,11.7,1
13048,Bernard Thompson,1985,"California State University, Fresno",0,1989.0,23.0,PF,6.8,2.8,0.3,62.0,7.6,1
13049,Billy Thompson,1987,University of Louisville,0,1987.0,59.0,SF,12.5,0.9,2.2,332.0,10.3,1
13050,Billy Thompson,1987,University of Louisville,0,1989.0,79.0,SF,14.1,1.2,2.8,854.0,11.8,1
13051,Billy Thompson,1987,University of Louisville,0,1990.0,79.0,SF,14.2,1.2,2.5,867.0,11.4,1
13052,Billy Thompson,1987,University of Louisville,0,1991.0,73.0,SF,11.8,1.0,2.0,499.0,10.9,1
13053,Brooks Thompson,1995,Oklahoma State University,0,1995.0,38.0,PG,5.3,2.1,0.6,116.0,25.5,1
13054,Brooks Thompson,1995,Oklahoma State University,0,1996.0,33.0,PG,5.7,2.6,0.0,140.0,20.6,1
13055,Brooks Thompson,1995,Oklahoma State University,0,1997.0,67.0,PG,5.2,2.7,0.1,445.0,29.3,1
13056,Brooks Thompson,1995,Oklahoma State University,0,1997.0,65.0,PG,5.2,2.7,0.1,445.0,29.4,1
13057,Brooks Thompson,1995,Oklahoma State University,0,1998.0,30.0,PG,5.3,3.2,0.5,59.0,26.5,1
13058,Brooks Thompson,1995,Oklahoma State University,0,1998.0,13.0,PG,6.3,4.6,0.0,26.0,11.5,1
13059,Brooks Thompson,1995,Oklahoma State University,0,1998.0,17.0,PG,5.0,2.7,0.6,33.0,32.3,1
13060,David Thompson,1976,North Carolina State University,1,1982.0,61.0,SG,6.4,1.2,1.2,906.0,12.5,1
13061,David Thompson,1976,North Carolina State University,1,1983.0,75.0,SG,6.7,1.0,0.8,1190.0,14.7,1
13062,David Thompson,1976,North Carolina State University,1,1984.0,19.0,SG,7.2,1.4,2.1,240.0,6.0,1
13063,Dijon Thompson,2006,"University of California, Los Angeles",0,2006.0,10.0,SG,14.2,3.5,1.6,28.0,3.9,1
13064,Dijon Thompson,2006,"University of California, Los Angeles",0,2007.0,6.0,SF,9.6,0.0,0.0,17.0,6.8,1
13065,Hollis Thompson,2014,Georgetown University,0,2014.0,77.0,SF,7.7,1.5,0.5,461.0,6.1,1
13066,Hollis Thompson,2014,Georgetown University,0,2015.0,71.0,SG,6.0,1.6,1.2,626.0,8.4,1
13067,Hollis Thompson,2014,Georgetown University,0,2016.0,77.0,SG,6.9,0.8,0.8,758.0,7.4,1
13068,Hollis Thompson,2014,Georgetown University,0,2017.0,40.0,SG,8.0,1.3,0.6,205.0,6.8,1
13069,Hollis Thompson,2014,Georgetown University,0,2017.0,31.0,SG,8.1,1.2,0.8,171.0,7.0,1
13070,Hollis Thompson,2014,Georgetown University,0,2017.0,9.0,SG,7.7,1.5,0.0,34.0,6.3,1
13071,Jason Thompson,2009,Rider University,0,2009.0,82.0,PF,15.4,1.0,1.9,910.0,6.8,1
13072,Jason Thompson,2009,Rider University,0,2010.0,75.0,C,15.5,0.9,2.3,939.0,8.3,1
13073,Jason Thompson,2009,Rider University,0,2011.0,75.0,PF,14.8,0.8,1.8,663.0,7.9,1
13074,Jason Thompson,2009,Rider University,0,2012.0,64.0,PF,14.7,1.3,1.9,583.0,7.5,1
13075,Jason Thompson,2009,Rider University,0,2013.0,82.0,PF,13.8,1.1,2.1,891.0,6.0,1
13076,Jason Thompson,2009,Rider University,0,2015.0,81.0,PF,15.1,0.8,2.3,491.0,6.5,1
13077,Jason Thompson,2009,Rider University,0,2016.0,47.0,C,15.9,1.3,3.3,147.0,8.5,1
13078,Jason Thompson,2009,Rider University,0,2016.0,19.0,C,15.7,1.4,3.4,87.0,5.3,1
13079,Kevin Thompson,1994,North Carolina State University,0,1994.0,14.0,C,12.2,0.0,2.2,13.0,6.9,1
13080,Klay Thompson,2012,Washington State University,0,2012.0,66.0,SG,5.7,1.6,1.0,826.0,14.2,1
13081,Klay Thompson,2012,Washington State University,0,2013.0,82.0,SG,5.7,1.5,1.2,1359.0,10.1,1
13082,Klay Thompson,2012,Washington State University,0,2014.0,81.0,SG,4.7,1.3,1.0,1488.0,10.2,1
13083,Klay Thompson,2012,Washington State University,0,2015.0,77.0,SG,5.4,1.7,1.8,1668.0,14.6,1
13084,Klay Thompson,2012,Washington State University,0,2016.0,80.0,SG,6.2,1.1,1.4,1771.0,9.8,1
13085,Klay Thompson,2012,Washington State University,0,2017.0,78.0,SG,5.9,1.2,1.2,1742.0,9.3,1
13086,LaSalle Thompson,1983,University of Texas at Austin,0,1983.0,71.0,C,20.5,1.8,3.5,383.0,4.2,1
13087,LaSalle Thompson,1983,University of Texas at Austin,0,1986.0,80.0,C,18.3,1.4,2.6,1024.0,9.8,1
13088,LaSalle Thompson,1983,University of Texas at Austin,0,1987.0,82.0,C,17.3,1.5,3.3,912.0,7.8,1
13089,LaSalle Thompson,1983,University of Texas at Austin,0,1988.0,69.0,C,18.5,2.0,3.2,550.0,7.7,1
13090,LaSalle Thompson,1983,University of Texas at Austin,0,1989.0,76.0,C,16.8,1.6,2.3,1059.0,5.2,1
13091,LaSalle Thompson,1983,University of Texas at Austin,0,1989.0,43.0,C,16.5,1.7,2.5,646.0,5.3,1
13092,LaSalle Thompson,1983,University of Texas at Austin,0,1990.0,82.0,C,17.3,1.5,2.0,554.0,6.7,1
13093,LaSalle Thompson,1983,University of Texas at Austin,0,1991.0,82.0,C,16.6,1.6,1.9,625.0,10.4,1
13094,LaSalle Thompson,1983,University of Texas at Austin,0,1992.0,80.0,C,16.2,1.9,1.6,394.0,10.5,1
13095,LaSalle Thompson,1983,University of Texas at Austin,0,1993.0,63.0,C,13.4,2.0,2.1,237.0,6.6,1
13096,Mychal Thompson,1979,University of Minnesota,0,1983.0,80.0,C,14.0,1.1,2.1,1259.0,17.8,1
13097,Mychal Thompson,1979,University of Minnesota,0,1984.0,79.0,C,15.4,1.5,2.4,1240.0,15.9,1
13098,Mychal Thompson,1979,University of Minnesota,0,1987.0,82.0,PF,12.0,1.1,2.1,938.0,8.5,1
13099,Mychal Thompson,1979,University of Minnesota,0,1987.0,49.0,PF,12.6,1.2,1.9,605.0,10.2,1
13100,Mychal Thompson,1979,University of Minnesota,0,1987.0,33.0,PF,11.1,1.0,2.5,333.0,5.4,1
13101,Mychal Thompson,1979,University of Minnesota,0,1988.0,80.0,C,13.8,0.9,2.2,925.0,4.6,1
13102,Mychal Thompson,1979,University of Minnesota,0,1989.0,80.0,C,13.1,1.4,1.7,738.0,3.2,1
13103,Mychal Thompson,1979,University of Minnesota,0,1991.0,72.0,C,12.3,1.1,1.3,288.0,2.6,1
13104,Paul Thompson,1984,Tulane University,0,1984.0,82.0,SF,10.2,2.0,1.3,742.0,10.5,1
13105,Paul Thompson,1984,Tulane University,0,1985.0,49.0,SF,9.1,2.8,1.5,453.0,12.1,1
13106,Paul Thompson,1984,Tulane University,0,1985.0,33.0,SF,8.8,2.7,1.5,347.0,12.1,1
13107,Paul Thompson,1984,Tulane University,0,1985.0,16.0,SF,10.3,3.2,1.3,106.0,12.3,1
13108,Paul Thompson,1984,Tulane University,0,1986.0,23.0,SF,8.2,1.7,2.2,179.0,7.9,1
13109,Stephen Thompson,1992,Syracuse University,0,1992.0,19.0,SG,11.3,3.2,1.9,31.0,12.9,1
13110,Stephen Thompson,1992,Syracuse University,0,1992.0,18.0,SG,12.8,3.8,2.3,29.0,13.7,1
13111,Tristan Thompson,2012,University of Texas at Austin,0,2012.0,60.0,PF,15.5,1.0,3.3,494.0,3.3,1
13112,Tristan Thompson,2012,University of Texas at Austin,0,2013.0,82.0,PF,17.5,1.2,2.2,957.0,6.9,1
13113,Tristan Thompson,2012,University of Texas at Austin,0,2014.0,82.0,PF,16.3,0.8,1.1,961.0,4.5,1
13114,Tristan Thompson,2012,University of Texas at Austin,0,2017.0,78.0,C,16.9,0.8,2.9,630.0,4.6,1
13115,Al Thornton,2008,Florida State University,0,2008.0,79.0,PF,9.6,1.1,1.5,1005.0,8.4,1
13116,Al Thornton,2008,Florida State University,0,2009.0,71.0,SF,8.0,1.2,1.7,1194.0,6.9,1
13117,Al Thornton,2008,Florida State University,0,2010.0,75.0,SF,8.2,1.1,1.3,804.0,7.1,1
13118,Al Thornton,2008,Florida State University,0,2010.0,51.0,SF,7.9,0.9,1.2,548.0,7.2,1
13119,Al Thornton,2008,Florida State University,0,2010.0,24.0,SF,8.7,1.6,1.5,256.0,7.1,1
13120,Al Thornton,2008,Florida State University,0,2011.0,71.0,SF-PF,8.8,1.3,0.7,524.0,7.2,1
13121,Al Thornton,2008,Florida State University,0,2011.0,49.0,SF,8.3,1.3,0.6,393.0,7.7,1
13122,Al Thornton,2008,Florida State University,0,2011.0,22.0,PF,10.3,1.1,0.7,131.0,5.3,1
13123,Bob Thornton,1986,"University of California, Irvine",0,1987.0,33.0,PF,11.1,0.7,0.6,71.0,3.8,1
13124,Bob Thornton,1986,"University of California, Irvine",0,1988.0,48.0,PF,10.9,0.9,0.3,164.0,3.6,1
13125,Bob Thornton,1986,"University of California, Irvine",0,1988.0,41.0,PF,11.3,0.9,0.4,147.0,3.1,1
13126,Bob Thornton,1986,"University of California, Irvine",0,1989.0,54.0,PF,11.5,0.9,0.9,127.0,4.3,1
13127,Bob Thornton,1986,"University of California, Irvine",0,1990.0,56.0,PF,12.7,1.7,1.2,123.0,3.7,1
13128,Marcus Thornton,2010,Louisiana State University,0,2010.0,73.0,SG,6.6,1.6,0.4,1057.0,10.3,1
13129,Marcus Thornton,2010,Louisiana State University,0,2011.0,73.0,SG,8.6,1.9,0.4,933.0,13.2,1
13130,Marcus Thornton,2010,Louisiana State University,0,2011.0,46.0,SG,10.7,1.4,0.4,359.0,10.3,1
13131,Marcus Thornton,2010,Louisiana State University,0,2011.0,27.0,SG,7.0,2.2,0.4,574.0,15.3,1
13132,Marcus Thornton,2010,Louisiana State University,0,2012.0,51.0,SG,5.8,2.0,0.5,952.0,9.4,1
13133,Marcus Thornton,2010,Louisiana State University,0,2013.0,72.0,SG,6.0,1.8,0.2,916.0,9.0,1
13134,Marcus Thornton,2010,Louisiana State University,0,2014.0,72.0,SG,6.6,1.7,0.5,703.0,7.3,1
13135,Marcus Thornton,2010,Louisiana State University,0,2014.0,46.0,SG,6.2,1.4,0.6,383.0,6.6,1
13136,Marcus Thornton,2010,Louisiana State University,0,2014.0,26.0,SG,7.1,2.3,0.4,320.0,8.6,1
13137,Marcus Thornton,2010,Louisiana State University,0,2015.0,48.0,SG,6.5,1.9,0.8,380.0,8.2,1
13138,Marcus Thornton,2010,Louisiana State University,0,2015.0,39.0,SG,6.2,1.6,0.8,348.0,8.8,1
13139,Marcus Thornton,2010,Louisiana State University,0,2015.0,9.0,SG,8.8,3.7,0.0,32.0,3.9,1
13140,Marcus Thornton,2010,Louisiana State University,0,2016.0,61.0,SG,7.5,2.1,0.3,590.0,12.9,1
13141,Marcus Thornton,2010,Louisiana State University,0,2016.0,47.0,SG,7.2,1.9,0.3,472.0,12.8,1
13142,Marcus Thornton,2010,Louisiana State University,0,2016.0,14.0,SG,8.7,2.8,0.4,118.0,13.4,1
13143,Marcus Thornton,2010,Louisiana State University,0,2017.0,33.0,SG,7.5,1.6,0.4,219.0,10.1,1
13144,Otis Thorpe,1985,Providence College,0,1985.0,82.0,PF,16.5,0.8,1.1,1052.0,8.1,1
13145,Otis Thorpe,1985,Providence College,0,1987.0,82.0,PF,15.1,0.7,1.1,1547.0,9.7,1
13146,Otis Thorpe,1985,Providence College,0,1988.0,82.0,PF,14.8,1.0,1.0,1704.0,12.9,1
13147,Otis Thorpe,1985,Providence College,0,1989.0,82.0,PF,13.6,1.2,0.7,1370.0,9.3,1
13148,Otis Thorpe,1985,Providence College,0,1990.0,82.0,PF,13.2,1.1,0.5,1401.0,12.8,1
13149,Otis Thorpe,1985,Providence College,0,1991.0,82.0,PF,14.8,1.2,0.4,1435.0,9.6,1
13150,Otis Thorpe,1985,Providence College,0,1992.0,82.0,PF,15.7,0.9,0.7,1420.0,12.8,1
13151,Otis Thorpe,1985,Providence College,0,1993.0,72.0,PF,14.2,0.9,0.5,923.0,11.5,1
13152,Otis Thorpe,1985,Providence College,0,1994.0,82.0,PF,16.6,1.1,0.6,1149.0,9.9,1
13153,Otis Thorpe,1985,Providence College,0,1995.0,70.0,PF,15.2,1.0,1.0,937.0,8.6,1
13154,Otis Thorpe,1985,Providence College,0,1995.0,36.0,PF,15.6,0.9,0.8,479.0,7.8,1
13155,Otis Thorpe,1985,Providence College,0,1995.0,34.0,PF,14.7,1.1,1.2,458.0,9.6,1
13156,Otis Thorpe,1985,Providence College,0,1996.0,82.0,PF,14.6,1.0,1.1,1161.0,10.1,1
13157,Otis Thorpe,1985,Providence College,0,1997.0,79.0,C,14.5,1.3,0.5,1036.0,9.0,1
13158,Otis Thorpe,1985,Providence College,0,1998.0,74.0,PF,13.9,1.1,0.9,752.0,16.3,1
13159,Otis Thorpe,1985,Providence College,0,1998.0,47.0,PF,13.6,1.0,1.0,528.0,16.3,1
13160,Otis Thorpe,1985,Providence College,0,1998.0,27.0,PF,14.8,1.5,0.8,224.0,16.1,1
13161,Otis Thorpe,1985,Providence College,0,1999.0,49.0,PF,12.7,1.5,0.9,554.0,11.4,1
13162,Otis Thorpe,1985,Providence College,0,2000.0,51.0,PF,12.4,1.8,0.8,279.0,7.2,1
13163,Sedale Threatt,1984,West Virginia University Institute of Technology,0,1984.0,45.0,PG,4.9,1.4,0.2,148.0,12.4,0
13164,Sedale Threatt,1984,West Virginia University Institute of Technology,0,1985.0,82.0,PG,4.3,2.9,0.7,446.0,18.5,0
13165,Sedale Threatt,1984,West Virginia University Institute of Technology,0,1986.0,70.0,SG,3.9,2.5,0.2,696.0,16.0,0
13166,Sedale Threatt,1984,West Virginia University Institute of Technology,0,1987.0,68.0,PG,4.3,2.5,0.5,580.0,26.3,0
13167,Sedale Threatt,1984,West Virginia University Institute of Technology,0,1987.0,28.0,PG,4.9,2.4,0.4,265.0,18.1,0
13168,Sedale Threatt,1984,West Virginia University Institute of Technology,0,1987.0,40.0,PG,3.7,2.7,0.7,315.0,33.2,0
